Date,Molecular Total,Molecular New,Molecular Positive New,Antigen Positive New,Antigen New,Antigen Total,All Antigen Tests ,All Positive Antigen Tests,First Molecular Test per person,Repeat Molecular Tests,All Molecular Tests,All Positive Molecular Tests,All Molecular Tests_Higher Ed ONLY,All Positive Molecular Tests_Higher Ed ONLY,All Molecular Tests_MA without Higher ED,All Positive Molecular Tests_MA without Higher ED,7-day weighted average positive test rate all molecular tests in MA,7-day weighted average positive test rate all molecular tests_Higher Ed ONLY,7-day weighted average positive test rate all molecular tests_MA without Higher ED,7-day average All Molecular Tests,7-day average daily molecular tests_MA without Higher ED,7-day average daily molecular tests_Higher ED ONLY,7-day average daily POSITIVE molecular tests_MA without Higher ED,7-day average daily POSITIVE molecular tests_Higher ED ONLY
9/2/2020,1714293,19669,384,21,1509,95112,1782,21,21177,35600,56767,470,29188,37,27579,433,0.008344202888,0.0009415758027,0.01630866398,47423.85714,22845,24578.85714,372.5714286,23.14285714
9/3/2020,1734082,19789,464,30,1475,96587,1725,32,21342,41252,62580,554,34030,24,28550,530,0.008369117266,0.0009453311147,0.01645384435,49570,23728.71429,25841.28571,390.4285714,24.42857143
9/4/2020,1750859,16777,344,23,1537,98124,1793,24,18003,33532,51526,457,28144,18,23382,439,0.008280763851,0.0009406174751,0.01659341863,50047.14286,23468.85714,26578.28571,389.4285714,25
9/5/2020,1759828,8969,198,24,1200,99324,1411,24,9548,14610,24150,253,12042,11,12108,242,0.008450761117,0.0009268345873,0.01690812374,49513.71429,23310.85714,26202.85714,394.1428571,24.28571429
9/6/2020,1766560,6732,112,28,1042,100366,1220,28,7195,15667,22853,139,13557,8,9296,131,0.00841250272,0.0008680650939,0.01685196453,49246.42857,23244.42857,26002,391.7142857,22.57142857
9/7/2020,1774334,7774,158,32,1105,101471,1321,33,8312,28420,36723,200,25376,26,11347,174,0.008033002488,0.0008464085217,0.01673733542,45295.28571,20484.57143,24810.71429,342.8571429,21
9/8/2020,1795045,20711,545,14,627,102098,815,15,22319,54564,76866,660,41283,61,35583,599,0.008245214427,0.001007515521,0.01723426562,47352.14286,21120.71429,26231.42857,364,26.42857143
9/9/2020,1813443,18398,474,34,1476,103574,1783,35,19897,47999,67887,593,34066,45,33821,548,0.00833661719,0.001023883543,0.01728244433,48940.71429,22012.42857,26928.28571,380.4285714,27.57142857
9/10/2020,1828963,15520,409,28,1382,104956,1627,29,16705,47929,64626,516,36015,26,28611,490,0.008176861629,0.001023713402,0.01701611438,49233,22021.14286,27211.85714,374.7142857,27.85714286
9/11/2020,1844262,15299,409,27,1372,106328,1663,28,16531,41916,58426,506,31233,28,27193,478,0.008155752978,0.001059037464,0.01685247438,50218.71429,22565.57143,27653.14286,380.2857143,29.28571429
9/12/2020,1853954,9692,188,21,1109,107437,1309,22,10379,12954,23332,238,9286,6,14046,232,0.008132005372,0.001048130136,0.01658567703,50101.85714,22842.42857,27259.42857,378.8571429,28.57142857
9/13/2020,1862424,8470,160,30,1043,108480,1216,30,9020,15018,24035,198,13049,7,10986,191,0.008272353969,0.00104567333,0.01678352838,50270.71429,23083.85714,27186.85714,387.4285714,28.42857143
9/14/2020,1881823,19399,502,22,1472,109952,1802,23,20893,56094,76972,623,42837,29,34135,594,0.008501978865,0.0009722335863,0.01698711864,56020.57143,26339.28571,29681.28571,447.4285714,28.85714286
9/15/2020,1899924,18101,423,26,1516,111468,1814,28,19469,51386,70836,522,37517,15,33319,507,0.008277348141,0.0007646946368,0.01669311574,55159.14286,26015.85714,29143.28571,434.2857143,22.28571429
9/16/2020,1916182,16258,412,30,1461,112929,1709,31,17592,47490,65064,522,32671,26,32393,496,0.008153074296,0.0006761825792,0.01653725032,54755.85714,25811.85714,28944,426.8571429,19.57142857
9/17/2020,1930663,14481,353,43,1499,114428,1801,45,15579,52029,67598,460,38631,13,28967,447,0.007945363651,0.0006042178303,0.01626721314,55180.42857,25862.71429,29317.71429,420.7142857,17.71428571
9/18/2020,1945121,14458,436,35,1491,115919,1822,39,15537,43431,58935,544,30760,18,28175,526,0.008033156485,0.0005567738375,0.01644315766,55253.14286,26003,29250.14286,427.5714286,16.28571429
9/19/2020,1952977,7856,202,29,1185,117104,1398,30,8367,14660,23020,254,8750,1,14270,253,0.008081043316,0.0005337511936,0.01653817663,55208.57143,26035,29173.57143,430.5714286,15.57142857
9/20/2020,1959013,6036,141,28,1143,118247,1340,28,6440,16862,23301,176,12655,7,10646,169,0.008039385471,0.0005347829713,0.01644814601,55103.71429,25986.42857,29117.28571,427.4285714,15.57142857
9/21/2020,1976340,17327,425,35,1708,119955,2101,37,18526,60330,78843,509,44261,40,34582,469,0.007706457996,0.0005846671052,0.01572233921,55371,26050.28571,29320.71429,409.5714286,17.14285714
9/22/2020,1993549,17209,508,15,641,120596,849,16,18537,56278,74801,614,39689,78,35112,536,0.007863377958,0.0008822806231,0.01572673708,55937.42857,26306.42857,29631,413.7142857,26.14285714
9/23/2020,2009281,15732,560,68,1704,122300,2065,70,16897,49548,66428,691,34050,43,32378,648,0.008266187526,0.0009578727562,0.01655352197,56132.28571,26304.28571,29828,435.4285714,28.57142857
9/24/2020,2025101,15820,596,65,1703,124003,2007,66,17102,57234,74322,697,42315,32,32007,665,0.008720130114,0.001030685241,0.01744937757,57092.85714,26738.57143,30354.28571,466.5714286,31.28571429
9/25/2020,2040331,15230,552,62,1809,125812,2183,65,16256,44778,61023,678,31473,34,29550,644,0.009008358682,0.001102287599,0.01794796998,57391.14286,26935,30456.14286,483.4285714,33.57142857
9/26/2020,2050847,10516,364,45,1353,127165,1599,48,11217,15280,26493,420,8441,8,18052,412,0.009340812564,0.00113676932,0.01842175046,57887.28571,27475.28571,30412,506.1428571,34.57142857
9/27/2020,2059051,8204,225,47,1234,128399,1449,47,8751,14777,23527,272,9885,13,13642,259,0.009572387325,0.00118031164,0.01859996007,57919.57143,27903.28571,30016.28571,519,35.42857143
9/28/2020,2078843,19792,864,62,1706,130105,2121,64,21159,61890,83025,998,41637,60,41388,938,0.01066845044,0.001291628512,0.02029397068,58517,28875.57143,29641.42857,586,38.28571429
9/29/2020,2097309,18466,718,72,1742,131847,2101,76,19841,58874,78691,836,39302,33,39389,803,0.01110495781,0.001076758907,0.02116702034,59072.71429,29486.57143,29586.14286,624.1428571,31.85714286
9/30/2020,2113456,16147,613,64,1699,133546,2071,64,17289,49303,66575,735,30273,40,36302,695,0.01120738005,0.001082006236,0.02099557838,59093.71429,30047.14286,29046.57143,630.8571429,31.42857143
10/1/2020,2128554,15098,684,62,1653,135199,2005,65,16216,60168,76376,816,42025,45,34351,771,0.01143826225,0.00114757974,0.02126258969,59387.14286,30382,29005.14286,646,33.28571429
10/2/2020,2144302,15748,564,41,1912,137111,2315,41,16929,47785,64701,673,31603,34,33098,639,0.01132602745,0.001146845437,0.02089056618,59912.57143,30888.85714,29023.71429,645.2857143,33.28571429
10/3/2020,2155016,10714,408,58,1553,138664,1862,60,11616,17074,28687,484,9146,6,19541,478,0.0114188936,0.001133069441,0.02105084263,60226,31101.57143,29124.42857,654.7142857,33
10/4/2020,2162169,7153,290,63,1661,140325,2025,64,7625,19067,26685,359,12614,6,14071,353,0.01153882375,0.001084220716,0.0214403594,60677.14286,31162.85714,29514.28571,668.1428571,32
10/5/2020,2182478,20309,749,29,869,141194,1080,29,21769,69811,91560,923,45802,42,45758,881,0.01113842248,0.000977391882,0.02076311177,61896.42857,31787.14286,30109.28571,660,29.42857143
10/6/2020,2202946,20468,734,56,2099,143293,2689,57,21969,66313,88264,883,41702,22,46562,861,0.01100377556,0.000914784322,0.02036720175,63264,32811.85714,30452.14286,668.2857143,27.85714286
10/7/2020,2222559,19613,720,56,2015,145308,2670,59,21106,57138,78220,877,33832,18,44388,859,0.01103427336,0.0007982503091,0.02036430317,64927.57143,33967,30960.57143,691.7142857,24.71428571
10/8/2020,2240438,17879,834,98,2014,147322,2632,100,19097,68363,87442,998,43640,26,43802,972,0.01116292457,0.0007053252053,0.02039883505,66508.42857,35317.14286,31191.28571,720.4285714,22
10/9/2020,2255291,14853,687,57,1970,149292,2607,59,15834,44087,59915,881,24760,16,35155,865,0.01173028802,0.0006430381662,0.02113712858,65824.71429,35611,30213.71429,752.7142857,19.42857143
10/10/2020,2265038,9747,410,56,1595,150887,2071,59,10353,12784,23137,515,3599,5,19538,510,0.01194140015,0.0006555020903,0.02126575575,65031.85714,35610.57143,29421.28571,757.2857143,19.28571429
10/11/2020,2271836,6798,263,71,1338,152225,1746,72,7238,16024,23258,328,9651,1,13607,327,0.011963364,0.0006404382568,0.02120091636,64542.28571,35544.28571,28998,753.5714286,18.57142857
10/12/2020,2284754,12918,592,75,2020,154245,2673,76,13772,46106,59861,751,28626,20,31235,731,0.01245664692,0.0005812389,0.02187487995,60013.85714,33469.57143,26544.28571,732.1428571,15.42857143
10/13/2020,2301851,17097,785,49,1850,156095,2448,50,18174,69732,87882,943,44539,63,43343,880,0.01261093837,0.0007898349828,0.022261845,59959.28571,33009.71429,26949.57143,734.8571429,21.28571429
10/14/2020,2320851,19000,896,69,1996,158091,2482,70,20306,64686,84977,1135,39068,51,45909,1084,0.01301609484,0.0009387104594,0.0230836368,60924.57143,33227,27697.57143,767,26
10/15/2020,2338128,17277,948,55,1806,159897,2252,55,18532,69147,87662,1171,44101,38,43561,1133,0.01341482849,0.0009982299428,0.02380050614,60956,33192.57143,27763.42857,790,27.71428571
10/16/2020,2354052,15924,863,81,1876,161773,2354,84,16911,57741,74638,1086,36702,27,37936,1059,0.01343180454,0.0009937659366,0.02434408346,63059.28571,33589.85714,29469.42857,817.7142857,29.28571429
10/17/2020,2363784,9732,542,83,1352,163125,1670,86,10301,18651,28946,662,8817,13,20129,649,0.01358603295,0.001007073152,0.02487273036,63889.14286,33674.28571,30214.85714,837.5714286,30.42857143
10/18/2020,2370664,6880,331,65,1367,164492,1773,70,7304,18607,25908,397,11436,8,14472,389,0.01365938018,0.001031464351,0.02504385316,64267.71429,33797.85714,30469.85714,846.4285714,31.42857143
10/19/2020,2389623,18959,1074,98,2119,166611,2688,102,20152,67481,87603,1326,40484,42,47119,1284,0.01406988041,0.001074853318,0.02565859571,68230.85714,36067,32163.85714,925.4285714,34.57142857
10/20/2020,2408562,18939,1117,91,1908,168519,2432,92,20168,70677,90818,1324,42238,53,48580,1271,0.01477675673,0.001041077695,0.02665440463,68650.28571,36815.14286,31835.14286,981.2857143,33.14285714
10/21/2020,2426893,18331,1198,117,1943,170462,2440,117,19451,62680,82111,1427,34461,42,47650,1385,0.0154766939,0.001021815533,0.02763570209,68240.85714,37063.85714,31177,1024.285714,31.85714286
10/22/2020,2445368,18475,1370,125,1877,172339,2344,127,19558,69613,89158,1599,42839,39,46319,1560,0.01632156467,0.001032367486,0.02897351309,68454.57143,37457.85714,30996.71429,1085.285714,32
10/23/2020,2462473,17105,1221,91,1839,174178,2310,96,18065,56424,74466,1465,33381,27,41085,1438,0.01711864053,0.001048414273,0.03005796031,68430,37907.71429,30522.28571,1139.428571,32
10/24/2020,2473867,11394,787,107,1443,175621,1796,108,12015,19201,31212,986,8689,10,22523,976,0.01771125092,0.001034993069,0.03101050241,68753.71429,38249.71429,30504,1186.142857,31.57142857
10/25/2020,2481183,7316,483,115,1540,177161,1900,117,7655,20259,27924,563,12051,11,15873,552,0.01798084802,0.001046029989,0.0314546961,69041.71429,38449.85714,30591.85714,1209.428571,32
10/26/2020,2502177,20994,1518,110,2216,179377,2819,112,21354,72782,94867,1816,43226,64,51641,1752,0.01871345983,0.001134241649,0.03264503729,70079.42857,39095.85714,30983.57143,1276.285714,35.14285714
10/27/2020,2522584,20407,1340,132,2190,181567,2760,135,20910,73237,94859,1564,43451,32,51408,1532,0.01904580901,0.001031646324,0.03325509315,70656.71429,39499.85714,31156.85714,1313.571429,32.14285714
10/28/2020,2541539,18955,1435,122,2389,183956,2914,127,19667,61679,81614,1683,33086,71,48528,1612,0.01958308035,0.001172002972,0.03396820933,70585.71429,39625.28571,30960.42857,1346,36.28571429
10/29/2020,2561676,20137,1379,172,2564,186520,3109,179,21990,73541,94695,1662,42976,47,51719,1615,0.0194921513,0.001208152725,0.0335140411,71376.71429,40396.71429,30980,1353.857143,37.42857143
10/30/2020,2576758,15082,1122,133,2294,188814,2944,134,16902,52911,68799,1377,31531,26,37268,1351,0.01953762374,0.001213897028,0.03366073989,70567.14286,39851.42857,30715.71429,1341.428571,37.28571429
10/31/2020,2588171,11413,870,101,1666,190480,2032,102,12052,20501,32548,1046,8842,8,23706,1038,0.01960606171,0.001203738561,0.0337399114,70758,40020.42857,30737.57143,1350.285714,37
11/1/2020,2596149,7978,518,112,1517,191997,1899,114,8381,21919,30298,623,12437,11,17861,612,0.01963309757,0.001201582935,0.0337148346,71097.14286,40304.42857,30792.71429,1358.857143,37
11/2/2020,2618942,22793,1833,161,2322,194319,2950,166,23780,81680,105437,2180,49166,85,56271,2095,0.01994097393,0.001264171133,0.03436659797,72607.14286,40965.85714,31641.28571,1407.857143,40
11/3/2020,2644511,25569,1901,162,2323,196642,2938,163,26753,70117,96862,2226,42582,122,54280,2104,0.02116009117,0.001677091832,0.03600073196,72893.28571,41376.14286,31517.14286,1489.571429,52.85714286
11/4/2020,2665909,21398,2168,188,2343,198985,2935,194,22208,68810,91000,2495,34184,115,56816,2380,0.02234050947,0.00186723676,0.0375770758,74234.14286,42560.14286,31674,1599.285714,59.14285714
11/5/2020,2688347,22438,2413,207,2798,201783,3471,207,23554,79301,102839,2742,45194,124,57645,2618,0.0240420779,0.00219259074,0.04014520466,75397.57143,43406.71429,31990.85714,1742.571429,70.14285714
11/6/2020,2708865,20518,2234,201,2364,204147,3020,204,21472,62791,84230,2652,33794,67,50436,2585,0.02570625941,0.00235191137,0.04237023485,77602,45287.85714,32314.14286,1918.857143,76
11/7/2020,2721523,12658,1327,160,1797,205944,2266,168,13139,22780,35911,1508,8975,20,26936,1488,0.02639335354,0.002403548769,0.04334806164,78082.42857,45749.28571,32333.14286,1983.142857,77.71428571
11/8/2020,2731455,9932,943,174,1895,207839,2332,176,10268,23144,33405,1086,12715,29,20690,1057,0.0270864715,0.002480031773,0.04434587742,78526.28571,46153.42857,32372.85714,2046.714286,80.28571429
11/9/2020,2756147,24692,3173,241,2749,210588,3468,244,25227,84737,109941,3601,47745,137,62196,3464,0.02943044599,0.002726598546,0.0477083517,79169.71429,46999.85714,32169.85714,2242.285714,87.71428571
11/10/2020,2779911,23764,2816,250,2977,213565,3682,258,24370,80226,104567,3167,43960,158,60607,3009,0.03070157485,0.002868908535,0.04950704687,80270.42857,47903.71429,32366.71429,2371.571429,92.85714286
11/11/2020,2802873,22962,2655,350,3043,216608,3735,353,23587,53729,77299,3023,25219,78,52080,2945,0.0324320676,0.002817069696,0.05192534559,78313.14286,47227.14286,31086,2452.285714,87.57142857
11/12/2020,2827383,24510,2980,317,3103,219711,3860,323,25134,82869,107982,3418,46855,116,61127,3302,0.03335230918,0.002759243466,0.05343159558,79047.85714,47724.57143,31323.28571,2550,86.42857143
11/13/2020,2849246,21863,2599,240,2443,222154,3289,247,22587,64876,87456,3071,33102,79,54354,2992,0.03391182638,0.002822881352,0.05401639102,79508.71429,48284.28571,31224.42857,2608.142857,88.14285714
11/14/2020,2863779,14533,1707,215,2073,224227,2551,219,14971,25498,40465,2018,9175,38,31290,1980,0.03454550315,0.002902578495,0.0547665506,80159.28571,48906.28571,31253,2678.428571,90.71428571
11/15/2020,2874059,10280,1191,282,2360,226587,2850,286,10474,24965,35432,1346,12933,57,22499,1289,0.0348828537,0.003027549329,0.05515279541,80448.85714,49164.71429,31284.14286,2711.571429,94.71428571
11/16/2020,2901753,27694,3514,283,3365,229952,4212,291,28143,93466,121594,4072,49580,225,72014,3847,0.0349950852,0.003400898453,0.05470504646,82113.57143,50567.28571,31546.28571,2766.285714,107.2857143
11/17/2020,2929921,28168,3128,249,3430,233382,4212,254,28774,88090,116832,3595,45296,189,71536,3406,0.03499301605,0.003519985596,0.05415456289,83865.71429,52128.57143,31737.14286,2823,111.7142857
11/18/2020,2960311,30390,2917,314,2738,236120,3486,322,31049,71523,102543,3444,34048,153,68495,3291,0.0342378949,0.003710133383,0.05273068198,87472,54473.57143,32998.42857,2872.428571,122.4285714
11/19/2020,2990741,30430,2986,238,2883,239003,3807,241,31026,86699,117700,3612,44801,159,72899,3453,0.03401487407,0.00393124686,0.05153566513,88860.28571,56155.28571,32705,2894,128.5714286
11/20/2020,3016986,26245,2845,181,2545,241548,3410,189,26885,78244,105107,3416,37824,95,67283,3321,0.03361561298,0.003920276302,0.05070489833,91381.85714,58002.28571,33379.57143,2941,130.8571429
11/21/2020,3035488,18502,1761,177,2111,243659,2641,180,19090,32954,52036,2104,11379,29,40657,2075,0.03315040139,0.003845485265,0.04979019363,93034.85714,59340.42857,33694.42857,2954.571429,129.5714286
11/22/2020,3047321,11833,1191,195,2287,245946,2891,196,12028,28137,40163,1383,12589,15,27574,1368,0.03296771981,0.003672770968,0.04937710782,93710.71429,60065.42857,33645.28571,2965.857143,123.5714286
11/23/2020,3076965,29644,3581,294,3188,249134,4125,298,29973,100611,130559,4175,43618,143,86941,4032,0.03267813637,0.003410947268,0.04810914478,94991.42857,62197.85714,32793.57143,2992.285714,111.8571429
11/24/2020,3104147,27182,3789,295,3342,252476,4307,301,27436,83918,111360,4413,33719,117,77641,4296,0.03418968017,0.003261797062,0.04945978391,94209.71429,63070,31139.71429,3119.428571,101.5714286
11/25/2020,3123695,19548,2940,347,3866,256342,4925,353,19560,40981,60537,3428,14497,56,46040,3372,0.03648969491,0.00309433696,0.05230350687,88208.85714,59862.14286,28346.71429,3131,87.71428571
11/26/2020,3125899,2204,444,106,1033,257375,1314,108,2110,5190,7302,525,986,5,6316,520,0.03834624426,0.002975189507,0.05386265364,72437.71429,50350.28571,22087.42857,2712,65.71428571
11/27/2020,3144765,18866,3375,439,3006,260381,3744,445,18501,46412,64902,3915,11935,43,52967,3872,0.04271739433,0.003169596731,0.0577726122,66694.14286,48305.14286,18389,2790.714286,58.28571429
11/28/2020,3161299,16534,2904,194,1168,261549,1433,200,16406,30719,47122,3371,9153,42,37969,3329,0.04591455693,0.003328142169,0.06197383797,65992.14286,47921.14286,18071,2969.857143,60.14285714
11/29/2020,3172630,11331,1759,307,2543,264092,3141,309,11227,26924,38161,1998,11838,37,26323,1961,0.04745153204,0.003522974886,0.06398022723,65706.14286,47742.42857,17963.71429,3054.571429,63.28571429
11/30/2020,3202400,29770,5500,477,3328,267420,4467,482,29064,98259,127316,6150,37558,231,89758,5919,0.05211298445,0.004436609127,0.06904460942,65242.85714,48144.85714,17098,3324.142857,75.85714286
12/1/2020,3232468,30068,5858,432,2928,270348,3852,436,29517,83630,113133,6568,29894,166,83239,6402,0.05661183974,0.005005998567,0.07406337198,65496.14286,48944.57143,16551.57143,3625,82.85714286
12/2/2020,3261888,29420,6078,356,1988,272336,2671,361,28772,72540,101306,6789,23484,112,77822,6677,0.05872102107,0.005094194541,0.07660379173,71320.28571,53484.85714,17835.42857,4097.142857,90.85714286
12/3/2020,3290542,28654,5818,468,3454,275790,4431,473,28203,80269,108469,6537,27340,115,81129,6422,0.05883989081,0.004933797172,0.07698455278,85772.71429,64172.42857,21600.28571,4940.285714,106.5714286
